customer_id,company_name,plan_tier,segment,r_score,f_score,m_score,rfm_total,recency_days,frequency,monetary,engagement_score,is_churned
997,Edge AI,free,Potential Loyalists,3,2,4,9,177,21,2884.33,22.1,1
998,Trek Hub,starter,Loyal Customers,3,3,3,9,159,26,1670.1,23.93,0
999,Pulse Corp,free,Promising,4,4,1,9,155,29,453.69000000000005,26.84,0
1000,SyncStack,free,Needs Attention,1,1,3,5,295,19,1655.48,18.56,0
1001,Flow IO,professional,Promising,3,3,1,7,177,25,258.17,24.31,1
1002,RushWorks,professional,Needs Attention,1,2,4,7,254,22,3191.03,18.99,1
1003,LinkWorks,starter,Lost,2,2,2,6,180,23,735.75,21.45,0
1004,MetaPlatform,professional,Potential Loyalists,3,1,1,5,170,20,330.49,20.17,0
1005,WarpGroup,enterprise,At Risk,2,3,4,9,205,27,3974.83,24.91,0
1006,LunaSoftware,professional,Cannot Lose Them,1,4,1,6,242,33,378.29999999999995,29.42,0
1007,OnyxNet,starter,Loyal Customers,3,4,4,11,174,29,2454.88,27.11,0
1008,DataTech,free,Promising,3,4,1,8,167,30,375.82000000000005,27.28,0
1009,LinkDigital,starter,Champions,4,4,4,12,148,28,3255.95,26.01,0
1010,FlowAnalytics,free,Loyal Customers,3,3,4,10,165,25,2926.4199999999996,22.88,1
1011,Zeal Labs,free,Lost,1,2,1,4,378,21,628.07,20.82,0
1012,Luna Hub,professional,Cannot Lose Them,1,3,1,5,367,27,582.86,25.47,0
1013,SyncPro,professional,Potential Loyalists,3,1,3,7,168,17,1545.39,17.27,0
1014,Peak Studio,free,Lost,1,2,2,5,351,24,967.95,23.05,0
1015,QuarkVentures,starter,Promising,3,4,1,8,169,34,434.48,28.74,0
1016,Iris Studio,professional,Promising,4,3,1,8,143,25,212.07999999999998,23.89,0
1017,Zeal Platform,professional,Loyal Customers,3,3,3,9,163,27,1445.01,23.37,1
1018,BoltStack,starter,Loyal Customers,3,4,3,10,162,28,1819.92,27.67,0
1019,Jet Net,starter,At Risk,2,3,4,9,207,25,3000.65,22.45,0
1020,Jade Logic,professional,Needs Attention,2,4,2,8,179,32,947.1700000000001,27.24,0
1021,ZealSoftware,professional,Promising,4,4,2,10,150,32,691.75,29.51,0
1022,GlowAnalytics,free,Lost,2,2,1,5,183,23,115.63,20.24,0
1023,DataSystems,enterprise,Potential Loyalists,4,2,3,9,147,21,1993.91,20.58,0
1024,Arc Hub,free,Needs Attention,2,4,2,8,202,31,903.38,26.24,0
1025,FluxHQ,professional,At Risk,2,4,3,9,198,40,1239.3200000000002,33.42,0
1026,VineIO,free,Potential Loyalists,4,1,3,8,154,19,2331.59,18.76,1
1027,Drift Platform,enterprise,Potential Loyalists,4,2,3,9,156,21,2111.0699999999997,19.92,0
1028,GlowOps,starter,At Risk,2,3,4,9,210,27,5035.96,24.48,0
1029,GridLogic,professional,Needs Attention,2,1,4,7,197,16,4887.11,16.44,1
1030,Hive Corp,professional,Potential Loyalists,4,1,2,7,152,19,1062.15,17.67,0
1031,Rift Works,starter,At Risk,2,3,3,8,194,25,1882.96,24.24,0
1032,ZenOps,free,Potential Loyalists,4,1,2,7,152,19,819.99,19.6,0
1033,WarpLabs,professional,At Risk,2,4,4,10,195,31,2554.2,26.71,0
1034,CoreSystems,free,Lost,1,1,1,3,338,20,343.24,19.31,1
1035,JadeVentures,enterprise,Potential Loyalists,3,2,2,7,176,21,1009.9300000000001,20.53,1
1036,Mist Works,professional,Needs Attention,2,1,4,7,194,20,3604.3,19.39,0
1037,SageStack,starter,At Risk,2,3,4,9,184,26,3618.5000000000005,25.3,1
1038,DriftIO,free,Potential Loyalists,4,1,1,6,145,20,532.17,20.59,0
1039,Peak Dynamics,starter,Promising,3,4,1,8,162,28,350.95,25.68,0
1040,Vine Works,starter,Potential Loyalists,4,2,3,9,152,21,1493.23,18.89,0
1041,Ion Ops,free,Potential Loyalists,3,1,2,6,167,19,842.23,19.17,0
1042,Warp Works,professional,Needs Attention,2,1,4,7,195,17,4681.91,16.72,0
1043,NexusSystems,free,Needs Attention,1,1,3,5,217,18,1490.91,19.09,0
1044,Xenon Software,starter,Cannot Lose Them,1,3,2,6,332,26,967.81,22.66,0
1045,Nexus Analytics,starter,Promising,3,3,2,8,164,26,693.96,23.43,1
1046,JadeAI,free,Potential Loyalists,4,1,4,9,149,14,2461.3599999999997,16.82,0
1047,DataWorks,professional,Cannot Lose Them,1,3,2,6,223,26,750.28,21.95,0
1048,UltraNet,free,Lost,1,1,2,4,296,20,846.28,20.69,0
1049,OnyxPlatform,starter,Potential Loyalists,4,2,1,7,145,23,577.84,21.92,0
1050,Grid Cloud,professional,Potential Loyalists,4,1,4,9,156,15,2470.6899999999996,17.06,0
1051,BeamHQ,enterprise,Lost,2,2,2,6,191,21,995.1800000000001,20.17,0
1052,Luna Net,free,At Risk,1,3,4,8,261,25,4396.52,22.81,0
1053,Kite Hub,starter,Promising,4,3,2,9,157,25,1081.43,23.95,0
1054,NexusTech,starter,Promising,4,4,1,9,154,28,519.54,26.82,1
1055,NovaSoftware,free,Potential Loyalists,3,2,1,6,176,23,420.91999999999996,23.34,1
1056,UnitCorp,enterprise,At Risk,2,3,4,9,182,27,3654.23,24.92,0
1057,UltraDynamics,starter,Cannot Lose Them,1,3,1,5,227,25,626.12,21.25,0
1058,QuarkAnalytics,free,At Risk,2,4,4,10,197,30,2592.92,27.47,0
1059,Pulse Ops,professional,Lost,1,2,2,5,337,21,820.12,21.21,0
1060,ZenPro,free,Needs Attention,1,1,3,5,222,20,1354.36,20.05,0
1061,Vine Pro,starter,Needs Attention,2,3,1,6,185,25,193.51,24.09,0
1062,WaveSolutions,starter,Promising,3,3,1,7,158,27,527.51,22.98,0
1063,Rush Stack,professional,Cannot Lose Them,1,4,1,6,254,28,511.9,26.92,1
1064,ZenAI,free,Needs Attention,1,1,3,5,217,20,1285.51,19.97,0
1065,HubSystems,starter,At Risk,2,3,4,9,193,27,2844.54,24.35,0
1066,MetaGroup,starter,Needs Attention,2,3,1,6,189,25,252.3,22.34,0
1067,RiftLogic,free,Needs Attention,2,1,4,7,204,18,2691.76,19.99,1
1068,KeenGroup,professional,Promising,3,3,2,8,169,26,929.87,23.98,1
1069,Bolt Analytics,professional,Champions,4,4,4,12,146,28,4561.88,26.17,1
1070,CorePro,enterprise,Needs Attention,2,4,1,7,185,28,573.1,25.95,0
1071,UltraAnalytics,starter,Loyal Customers,3,4,4,11,168,29,2761.48,27.57,1
1072,XenonCorp,free,Needs Attention,2,2,3,7,195,22,2100.66,19.98,0
1073,Quark HQ,free,Needs Attention,2,2,4,8,181,24,2970.33,22.27,1
1074,Acme Dev,professional,Lost,2,2,2,6,210,21,715.94,19.7,0
1075,FlowSoftware,starter,Promising,3,4,2,9,177,29,715.1700000000001,25.81,0
1076,Zen Solutions,professional,Promising,4,4,1,9,156,28,0.0,25.1,0
1077,Jade Labs,enterprise,Loyal Customers,3,3,3,9,177,25,1733.8200000000002,22.76,0
1078,Pulse Digital,free,Needs Attention,2,2,3,7,182,23,2099.43,23.75,0
1079,Quark AI,enterprise,Potential Loyalists,3,2,4,9,161,24,3350.6800000000003,22.04,0
1080,KeenLabs,free,Loyal Customers,3,4,4,11,178,28,2932.69,24.35,0
1081,Edge Software,starter,Potential Loyalists,4,2,3,9,148,22,1197.7199999999998,21.66,0
1082,WarpWorks,starter,Loyal Customers,3,4,3,10,163,28,1408.18,25.9,0
1083,KiteCorp,professional,Cannot Lose Them,1,3,2,6,247,25,897.93,22.43,1
1084,GlowGroup,starter,Champions,4,4,4,12,154,36,4602.25,30.28,0
1085,EdgeDynamics,professional,Lost,2,1,2,5,189,20,917.26,21.47,0
1086,Cloud Corp,professional,Needs Attention,2,1,3,6,193,20,1397.17,19.8,0
1087,Kite Group,professional,Loyal Customers,3,3,3,9,161,26,2274.9700000000003,25.2,0
1088,CloudVentures,starter,Lost,2,2,1,5,189,23,318.16999999999996,22.03,0
1089,LinkOps,enterprise,Promising,3,4,1,8,173,32,365.43,28.13,0
1090,Acme Digital,professional,Cannot Lose Them,1,3,2,6,230,25,917.87,24.02,0
1091,GlowVentures,professional,Lost,1,1,1,3,279,15,388.88,17.57,1
1092,PulseStudio,starter,Needs Attention,2,4,1,7,190,31,363.53,28.23,0
1093,QuarkWorks,starter,At Risk,2,3,3,8,212,25,1205.32,22.42,0
1094,BeamWorks,professional,Promising,4,4,1,9,149,32,470.03,28.93,0
1095,Quark Group,professional,Loyal Customers,3,3,4,10,173,26,6630.51,23.76,0
1096,OnyxLogic,starter,Promising,4,4,1,9,153,30,435.22,27.62,0
1097,LinkAnalytics,professional,Loyal Customers,4,3,4,11,147,26,4107.84,25.41,0
1098,SageLogic,starter,Lost,2,1,1,4,200,15,611.96,18.11,0
1099,NovaCorp,free,Lost,2,2,2,6,179,21,1125.02,19.45,0
1100,Sync Logic,professional,Lost,2,2,2,6,189,24,844.0699999999999,21.09,0
1101,FluxHub,professional,Lost,1,2,2,5,218,23,789.53,21.64,0
1102,QuarkLogic,starter,Needs Attention,2,4,1,7,194,34,656.9300000000001,28.22,0
1103,Luna Systems,starter,Potential Loyalists,3,2,4,9,165,24,5332.0,22.64,0
1104,Luna Analytics,starter,At Risk,2,4,3,9,183,37,1366.46,30.62,1
1105,EchoNet,professional,Lost,1,2,1,4,251,22,633.64,20.0,0
1106,ArcAnalytics,professional,Potential Loyalists,3,2,4,9,175,21,2549.81,21.16,0
1107,VertexPlatform,professional,At Risk,2,4,3,9,184,28,1486.76,25.77,1
1108,GlowWorks,free,Potential Loyalists,3,2,4,9,172,21,2820.49,20.14,0
1109,Iris Group,free,Needs Attention,1,1,4,6,224,19,4335.95,17.83,0
1110,QuestCloud,starter,Promising,3,4,1,8,173,28,309.57,25.28,1
1111,EdgeGroup,professional,Promising,3,4,1,8,158,28,646.87,23.49,0
1112,SyncDev,free,Potential Loyalists,4,2,2,8,157,21,770.87,21.7,1
1113,Rift Stack,starter,At Risk,1,3,4,8,229,25,2344.59,23.53,0
1114,LinkDev,free,Cannot Lose Them,1,3,2,6,350,25,1017.42,24.56,0
1115,Flow Pro,enterprise,Promising,3,4,1,8,171,30,652.79,26.38,0
1116,Hub Stack,free,Champions,4,4,4,12,142,29,3258.07,26.16,0
1117,Acme Labs,professional,Lost,1,2,2,5,223,21,830.0,20.42,0
1118,JadeCloud,free,At Risk,1,4,3,8,262,33,1750.7599999999998,28.15,0
1119,BoltHQ,free,Needs Attention,2,1,3,6,194,16,1196.17,16.71,1
1120,Acme Stack,starter,Potential Loyalists,3,1,1,5,165,15,597.7,15.64,0
1121,ZealGroup,enterprise,Lost,1,1,1,3,223,20,561.3,20.52,0
1122,KiteLogic,professional,At Risk,2,3,4,9,207,27,2607.65,23.41,0
1123,IonLabs,professional,At Risk,2,4,3,9,205,33,2296.47,28.33,0
1124,KeenStudio,professional,Loyal Customers,3,4,4,11,159,28,4095.51,25.05,0
1125,SyncLogic,professional,Potential Loyalists,3,2,1,6,157,22,302.25,21.7,0
1126,Echo Works,starter,Lost,1,1,1,3,310,18,616.05,19.16,0
1127,RiftCloud,free,Promising,3,3,1,7,166,25,213.49,23.81,0
1128,Zen Platform,professional,Needs Attention,2,2,3,7,187,23,2270.48,21.39,0
1129,JadeGroup,starter,Potential Loyalists,4,2,1,7,156,23,431.14,21.11,0
1130,EdgeLogic,professional,Lost,1,2,1,4,270,22,606.84,19.24,0
1131,Luna Corp,starter,At Risk,2,3,3,8,203,26,1553.56,23.46,1
1132,Echo Analytics,starter,Promising,4,3,1,8,151,25,477.48,22.96,0
1133,HubCorp,starter,Loyal Customers,3,4,3,10,173,33,1739.78,28.39,0
1134,CloudAnalytics,free,At Risk,2,3,3,8,209,27,1655.8899999999999,23.86,0
1135,CoreAnalytics,free,Loyal Customers,3,4,3,10,166,30,1197.99,27.47,1
1136,TidalDynamics,starter,Potential Loyalists,4,2,3,9,156,21,2312.72,19.37,0
1137,UnitLabs,enterprise,Potential Loyalists,4,2,4,10,146,22,2450.31,21.05,1
1138,Onyx Labs,professional,Needs Attention,1,2,3,6,263,24,1355.55,22.59,0
1139,Hub Works,starter,Promising,4,4,2,10,152,39,834.1,31.47,0
1140,WaveNet,free,Potential Loyalists,3,2,1,6,178,24,483.52,21.7,0
1141,NovaNet,starter,Potential Loyalists,4,2,3,9,143,21,1213.6599999999999,18.28,0
1142,OrbitStack,starter,At Risk,1,3,3,7,239,26,1680.73,24.14,1
1143,Bolt Logic,professional,Lost,1,1,2,4,360,20,840.97,20.01,0
1144,Zen IO,starter,Promising,4,4,1,9,150,29,590.27,25.9,0
1145,QuarkDigital,professional,Cannot Lose Them,1,3,1,5,275,25,303.91,21.64,0
1146,Vine AI,starter,At Risk,2,4,3,9,200,29,1177.83,25.78,0
1147,Hub Tech,starter,Potential Loyalists,4,2,2,8,143,21,882.1,20.47,0
1148,KeenDynamics,starter,Cannot Lose Them,1,4,1,6,337,28,521.11,23.78,0
1149,ArcOps,free,Lost,2,1,2,5,194,14,950.3199999999999,15.78,0
1150,Wave Solutions,enterprise,Champions,4,4,4,12,152,33,2346.63,27.52,0
1151,WaveDev,starter,Needs Attention,2,1,3,6,197,18,1499.9299999999998,20.16,0
1152,UnitVentures,starter,Potential Loyalists,4,2,4,10,146,21,3280.34,20.87,0
1153,MistDigital,free,Cannot Lose Them,1,3,2,6,316,26,1048.7,25.32,1
1154,Nova Group,starter,At Risk,1,4,4,9,250,33,3764.84,28.44,0
1155,UnitDigital,starter,Potential Loyalists,3,2,1,6,171,21,421.67,20.69,1
1156,Ion Digital,free,Lost,1,2,2,5,266,23,679.6800000000001,21.65,0
1157,AcmeOps,enterprise,Potential Loyalists,4,1,1,6,151,17,570.3,17.48,0
1158,ZealTech,professional,At Risk,1,3,4,8,364,26,2638.2999999999997,24.35,0
1159,Vine Dynamics,starter,Potential Loyalists,3,2,1,6,169,21,122.62,20.95,0
1160,Zen Digital,professional,Promising,3,3,1,7,166,25,186.46,22.37,0
1161,ZenSoftware,professional,Loyal Customers,3,4,4,11,175,29,2548.0299999999997,25.54,1
1162,Jet Analytics,starter,Loyal Customers,3,4,4,11,157,28,2646.48,27.64,0
1163,IrisPro,professional,Needs Attention,1,1,3,5,234,19,2002.02,18.17,0
1164,Vertex Platform,starter,Potential Loyalists,3,2,3,8,171,22,1171.6,21.79,0
1165,Flow Net,starter,Cannot Lose Them,1,3,2,6,226,26,812.24,23.15,0
1166,FluxWorks,free,Cannot Lose Them,1,3,2,6,236,25,845.55,20.94,0
1167,XenonLabs,starter,Needs Attention,1,2,4,7,260,24,3345.9500000000003,23.91,0
1168,ZenCloud,professional,At Risk,2,3,4,9,203,25,3758.56,23.69,0
1169,SyncAI,starter,Needs Attention,2,4,1,7,179,29,605.31,25.64,0
1170,Rift Labs,professional,Needs Attention,2,4,2,8,202,35,775.0699999999999,27.96,0
1171,Kite Software,free,Needs Attention,2,2,3,7,201,22,1193.4,20.55,0
1172,RiftLabs,professional,Cannot Lose Them,1,4,1,6,230,33,619.1800000000001,27.44,0
1173,PeakAI,professional,Potential Loyalists,4,2,2,8,150,22,780.95,22.02,0
1174,TidalSolutions,enterprise,Loyal Customers,3,4,3,10,161,33,1943.82,26.17,0
1175,Nexus Studio,enterprise,Needs Attention,2,1,3,6,210,20,1518.1,19.76,0
1176,Xenon Group,professional,At Risk,1,3,3,7,219,26,2212.17,24.71,0
1177,AcmeCloud,enterprise,Cannot Lose Them,1,4,1,6,222,28,513.37,24.8,0
1178,ZenTech,free,Potential Loyalists,3,1,4,8,170,19,3089.09,19.47,1
1179,HubDigital,starter,Lost,1,1,2,4,269,20,933.29,19.54,0
1180,Core Hub,free,Potential Loyalists,4,1,1,6,146,20,321.13,20.8,0
1181,QuestPro,starter,At Risk,1,4,4,9,272,42,6273.25,34.2,1
1182,RushSystems,starter,Lost,2,2,2,6,184,22,803.92,20.48,1
1183,QuestAI,professional,Potential Loyalists,3,2,1,6,168,22,460.24,22.77,0
1184,Edge Solutions,starter,Needs Attention,2,2,4,8,191,21,2901.72,20.46,0
1185,LunaAI,starter,Lost,2,1,2,5,183,18,715.73,16.9,0
1186,Meta Ventures,starter,Potential Loyalists,3,1,3,7,159,20,1895.22,20.65,0
1187,Mist Hub,starter,Cannot Lose Them,1,3,2,6,251,25,886.56,22.25,0
1188,WavePlatform,starter,At Risk,2,4,4,10,183,29,3718.2,26.53,1
1189,Cloud Solutions,professional,Loyal Customers,4,3,4,11,142,26,3685.2799999999997,23.56,0
1190,Ion Corp,enterprise,Loyal Customers,4,3,3,10,147,27,1311.0600000000002,22.93,0
1191,WaveWorks,starter,Loyal Customers,4,4,3,11,148,28,2068.08,25.95,0
1192,LinkHQ,starter,Needs Attention,2,1,3,6,181,14,2214.06,15.19,0
1193,KeenHub,starter,Lost,1,2,2,5,224,23,953.34,22.83,0
1194,Edge Cloud,starter,Lost,1,2,2,5,229,21,1071.01,21.6,0
1195,Link Works,free,Needs Attention,2,3,2,7,185,25,697.89,23.54,0
1196,Acme Hub,professional,Potential Loyalists,4,2,2,8,142,21,1057.92,21.26,0
1197,Cloud Cloud,starter,Champions,4,4,4,12,152,30,5153.93,26.27,0
1198,NovaPro,free,Loyal Customers,3,4,3,10,168,29,1143.25,25.27,0
1199,FlowVentures,starter,Potential Loyalists,3,2,1,6,162,22,279.78,21.78,1
1200,Arc Solutions,professional,Potential Loyalists,4,1,1,6,144,19,646.61,18.54,0
1201,Acme Labs ,unknown,Potential Loyalists,4,1,1,6,151,19,0.0,21.23,0
1202,AcmeLabs,unknown,Potential Loyalists,3,2,1,6,175,23,0.0,23.74,0
1203,Unknown Corp,unknown,Needs Attention,2,4,1,7,200,28,0.0,23.59,0
1204,,unknown,Cannot Lose Them,1,3,1,5,296,27,0.0,23.28,0
